	text	cmp_code	party_id	date
16410	['labour', 'government', 'work', 'prevent', 'development', 'take', 'place']	502	53320	200705
16411	['incorporate', 'ecosystem', 'service', 'economic', 'social', 'benefit', 'cost', 'benefit_analysis', 'environmental', 'impact', 'assessment', 'infrastructural', 'project']	501	53320	200705
16412	['enhance', 'environment']	501	53320	200705
16413	['heritage', 'education', 'school']	502	53320	200705
16414	['public', 'service', 'broadcast', 'vital', 'public', 'service', 'resource', 'essential', 'work', 'democracy']	502	53320	200705
16415	['however', 'irish', 'public', 'service', 'broadcast', 'danger', 'render', 'obsolete', 'digital', 'age']	502	53320	200705
16416	['member_stat', 'complete', 'switch', 'analogue', 'digital', 'broadcasting']	411	53320	200705
16417	['however', 'outgoing', 'government', 'ireland', 'make', 'little', 'progress', 'target']	502	53320	200705
16418	['next', 'government', 'face', 'significant', 'challenge', 'keep', 'public', 'service', 'broadcasting', 'technologically', 'practically', 'relevant', 'digital', 'age']	502	53320	200705
16419	['danger', 'create', 'digital_divide', 'access', 'new', 'technology', 'system', 'can', 'not']	502	53320	200705
16420	['ensure', 'comprehensive', 'digital', 'broadcasting', 'changeover', 'strategy', 'include', 'choice', 'platform', 'develop', 'matter', 'urgency']	411	53320	200705
16421	['guarantee', 'digital', 'switchover', 'achieve', 'equitably', 'ahead', 'eu', 'deadline', 'end']	411	53320	200705
16422	['legislate', 'conserve', 'rte', 'authority', 'public', 'corporation', 'provider', 'free', 'toair', 'public', 'service', 'broadcasting', 'service', 'radio', 'television', 'new', 'medium']	502	53320	200705
16423	['review', 'role', 'rte', 'state', 'public', 'broadcasting', 'corporation', 'light', 'challenge', 'pose', 'increase', 'diversity', 'irish', 'society', 'digital', 'changeover']	502	53320	200705
16424	['committed', 'maintain', 'integrity', 'public', 'service', 'broadcasting']	502	53320	200705
16425	['conduct', 'public', 'consultation', 'exist', 'television', 'license', 'fee', 'alternative', 'funding', 'formula', 'public', 'service', 'broadcast', 'light', 'technological', 'convergence']	202	53320	200705
16426	['consultation', 'complete', 'act', 'month']	0	53320	200705
16427	['require', 'rte', 'authority', 'review', 'current', 'structure', 'broadcasting', 'operation', 'examine', 'possible', 'new', 'free', 'air', 'public', 'broadcasting', 'service', 'include', 'public', 'affair', 'broadcast', 'parliamentary', 'broadcasting', 'coverage', 'northern_ireland', 'european', 'affair', 'light', 'change', 'digital']	502	53320	200705
16428	['require', 'authority', 'free', 'air', 'public', 'service', 'provide', 'relevant', 'platform']	502	53320	200705
16429	['mandate', 'rte', 'provide', 'number', 'period', 'child', 'programming', 'day', 'would', 'advertising']	502	53320	200705
16430	['work', 'european', 'level', 'ban', 'advertising', 'aim', 'child']	108	53320	200705
16431	['create', 'new', 'framework', 'allocation', 'management', 'radiospectrum', 'broadcasting', 'purpose']	502	53320	200705
16432	['would', 'distinguish', 'reserved', 'spectrum', 'set', 'aside', 'meet', 'public', 'interest', 'social', 'cultural', 'objective', 'government', 'include', 'public', 'broadcasting', 'goal', 'commercial', 'spectrum']	502	53320	200705
16433	['latter', 'would', 'right', 'base', 'assign', 'allocated', 'market', 'mechanism', 'spectrum', 'go', 'high', 'value']	502	53320	200705
16434	['context', 'digitisation', 'technological', 'convergence', 'decide', 'authority', 'subsidiary', 'company', 'rte', 'network', 'remain', 'authority', 'take', 'separate', 'public', 'ownership']	413	53320	200705
16435	['establish', 'policy', 'formulation', 'supervisory', 'management', 'regulatory', 'regime']	403	53320	200705
16436	['institution', 'rule', 'appropriate', 'mixed', 'economy', 'broadcasting', 'radio', 'communication', 'technological', 'convergence', 'digitisation']	403	53320	200705
16437	['insist', 'rte', 'programme', 'broadcast']	502	53320	200705
16438	['must', 'dramatic', 'fundamental', 'change', 'state', 'approach', 'preservation', 'revival', 'irish', 'language']	502	53320	200705
16439	['considerable', 'resource', 'continue', 'invest', 'teach', 'irish']	502	53320	200705
16440	['yet', 'irish', 'decline', 'foundation', 'state']	502	53320	200705
16441	['clear', 'failure', 'policy', 'clear', 'strategic', 'plan', 'future', 'language']	502	53320	200705
16442	['furthermore', 'little', 'meaningful', 'dialogue', 'state', 'citizen', 'key', 'unresolved', 'issue']	502	53320	200705
16443	['include', 'possibility', 'widespread', 'lingualism']	502	53320	200705
16444	['debate', 'issue', 'urgently', 'need', 'must', 'open', 'generous', 'tolerant']	502	53320	200705
16445	['need', 'make', 'choice', 'role', 'irish', 'language', 'irish', 'society']	502	53320	200705
16446	['present', 'real', 'choice', 'make', 'people']	502	53320	200705
16447	['usage', 'decline', 'traditional', 'irish', 'speaking', 'area', 'especially', 'young']	502	53320	200705
16448	['interest', 'grow', 'elsewhere', 'demonstrate', 'expansion', 'irish', 'medium', 'school']	502	53320	200705
16449	['vocabulary', 'idiom', 'language', 'adapt', 'demand', 'contemporary', 'society', 'culture']	502	53320	200705
16450	['irish', 'language', 'broadcasting', 'prove', 'great', 'success', 'notably', 'establish', 'labour', 'minister', 'michael', 'higgin']	502	53320	200705
16451	['objective', 'government', 'stimulate', 'broad', 'debate', 'future', 'irish', 'spoken', 'language']	502	53320	200705
16452	['foundation', 'future', 'policy']	502	53320	200705
16453	['aim', 'reform', 'approach', 'state', 'irish', 'effort', 'community', 'voluntary_organisation', 'enforce', 'adequate', 'funding', 'encourage', 'flourish', 'positive', 'support']	502	53320	200705
16454	['aim', 'raise', 'status', 'irish', 'vernacular', 'enforce', 'role', 'cultural', 'academic', 'life']	502	53320	200705
16455	['establish', 'forum', 'irish', 'language', 'involve', 'sector', 'society', 'relevant', 'stakeholder']	202	53320	200705
16456	['seek', 'early', 'possible', 'report', 'public', 'body', 'name', 'schedule', 'official_language', 'act']	502	53320	200705
16457	['require', 'outline', 'programme', 'irish', 'language', 'success', 'achieve', 'policy', 'objective', 'detail', 'resource', 'commit', 'achieve']	502	53320	200705
16458	['actively', 'support', 'parent', 'wish', 'child', 'educate', 'irish']	603	53320	200705
16459	['remove', 'administrative', 'obstacle', 'establishment', 'development', 'gaelscoileanna', 'gaelcolaisti', 'ensure', 'adequate', 'resource', 'term', 'building', 'teacher', 'facility']	303	53320	200705
16460	['examine', 'irish', 'language', 'literacy', 'improve', 'gaeltacht', 'school', 'gaelscoileanna']	502	53320	200705
16461	['introduce', 'range', 'measure', 'improve', 'teach', 'irish', 'english', 'medium', 'school']	506	53320	200705
16462	['explore', 'development', 'new', 'irish', 'curriculum', 'primary', 'post', 'primary', 'pupil', 'native', 'speaker', 'irish', 'attend', 'irish', 'medium', 'school']	506	53320	200705
16463	['encourage', 'financially', 'support', 'expansion', 'gaelcolaisti']	506	53320	200705
16464	['tackle', 'crisis', 'regard', 'number', 'quality', 'teacher', 'capable', 'teach', 'irish']	506	53320	200705
16465	['encourage', 'third_level', 'institution', 'expand', 'range', 'course', 'give', 'irish']	506	53320	200705
16466	['insist', 'department', 'irish', 'properly', 'fund', 'maintain']	506	53320	200705
16467	['examine', 'possibility', 'reestablish', 'irish', 'language', 'teacher_train', 'college']	506	53320	200705
16468	['launch', 'project', 'recovery', 'rediscovery', 'national', 'heritage', 'aim', 'edit', 'translate', 'publish', 'vast', 'store', 'material', 'irish', 'latin', 'contain', 'manuscript', 'house', 'library', 'home', 'abroad']	502	53320	200705
16469	['retain', 'expand', 'department', 'old', 'middle', 'irish', 'medieval', 'latin', 'university']	502	53320	200705
16470	['school', 'celtic', 'study', 'charge', 'task']	502	53320	200705
16471	['fund', 'collection', 'publication', 'folklore', 'song', 'part', 'heritage', 'project']	502	53320	200705
16472	['ireland', 'stand', 'cusp', 'remarkable', 'moment', 'history']	101	53320	200705
16473	['come', 'together', 'community', 'govern', 'peaceful', 'northern_ireland', 'culmination', 'long', 'painful', 'journey']	101	53320	200705
16474	['citizen', 'part', 'island', 'share', 'important', 'part', 'journey', 'vote', 'overwhelmingly', 'support', 'good_friday', 'agreement']	101	53320	200705
16475	['strong', 'mandate', 'new', 'departure', 'irish', 'politic', 'border']	101	53320	200705
16476	['appreciate', 'far', 'come', 'take', 'stock', 'leave', 'behind']	101	53320	200705
16477	['death', 'island', 'last', 'year', 'directly', 'link', 'sectarian', 'conflict', 'north']	101	53320	200705
16478	['people', 'year', 'small', 'island', 'murder', 'year', 'simply', 'come', 'vote', 'church', 'pray']	101	53320	200705
16479	['murder', 'victim', 'ever', 'increase', 'circle', 'injure', 'bereave', 'frightened']	101	53320	200705
16480	['politician', 'calcify', 'bitterness', 'handing', 'successor']	101	53320	200705
16481	['community', 'brutally', 'segregate']	101	53320	200705
16482	['politic', 'last', 'atrocity', 'overshadow', 'wider', 'tragedy']	101	53320	200705
16483	['national', 'question', 'dominate', 'irish', 'life', 'decade', 'could', 'question', 'kind', 'social', 'economic', 'future', 'want', 'child', 'child', 'live', 'dublin', 'derry']	101	53320	200705
16484	['past']	101	53320	200705
16485	['today', 'opportunity', 'ask', 'kind', 'ireland', 'want', 'inhabitant', 'opportunity', 'create']	101	53320	200705
16486	['new', 'dispensation', 'island', 'ireland']	101	53320	200705
16487	['chance', 'make', 'anew', 'relationship', 'people', 'previously', 'divide', 'community', 'northern_ireland']	101	53320	200705
16488	['labour', 'government', 'continue', 'work', 'peace']	106	53320	200705
16489	['ambitious', 'peace', 'simply', 'absence', 'aggression', 'result', 'willing', 'easy', 'sharing', 'space', 'peace', 'people', 'ease', 'work', 'assist']	106	53320	200705
16490	['however', 'sign', 'hope', 'political', 'level', 'scourge', 'sectarianism', 'remain']	606	53320	200705
16491	['long', 'await', 'high', 'level', 'engagement', 'political', 'leader', 'welcome', 'society', 'northern_ireland', 'sustained', 'division', 'people', 'live', 'socialise', 'send', 'child', 'school', 'decade', 'ago']	606	53320	200705
16492	['ironically', 'argument', 'often', 'make', 'politician', 'north', 'step', 'live', 'relationship', 'ordinary', 'people', 'risk', 'politician', 'show', 'ability', 'share', 'communal', 'life', 'become', 'entirely', 'foreign', 'constituent']	606	53320	200705
16493	['labour', 'fully', 'support', 'share', 'future', 'initiative']	101	53320	200705
16494	['island', 'need', 'invest', 'policy', 'framework', 'deliver', 'good', 'relation', 'share', 'future', 'northern_ireland']	101	53320	200705
16495	['put', 'reconciliation', 'measure', 'improve', 'relationship', 'community', 'northern_ireland']	101	53320	200705
16496	['people', 'top', 'agenda', 'government']	101	53320	200705
16497	['follow', 'establishment', 'assembly', 'executive', 'labour', 'want', 'see', 'swift', 'implementation', 'outstanding', 'element', 'good_friday', 'agreement']	101	53320	200705
16498	['agreement', 'continue', 'support', 'wholeheartedly', 'good', 'way', 'achieve', 'fully', 'peaceful', 'democratic', 'lawful', 'northern_ireland', 'island', 'ireland']	101	53320	200705
16499	['party', 'democratic', 'mandate', 'must', 'signal', 'support', 'police', 'service', 'northern_ireland']	101	53320	200705
16500	['must', 'take', 'seat', 'police', 'board', 'district', 'police', 'partnership']	101	53320	200705
16501	['demonstrate', 'proactive', 'participation', 'police', 'criminal_justice', 'structure', 'north']	101	53320	200705
16502	['psni', 'must', 'give', 'support', 'resource', 'necessary', 'tackle', 'dissident', 'republican', 'loyalist', 'paramilitary', 'organisation', 'continue', 'involved', 'criminality']	101	53320	200705
16503	['labour', 'government', 'work', 'develop', 'north_south', 'political', 'economic', 'cultural', 'social', 'link']	101	53320	200705
16504	['must', 'first', 'instance', 'achieve', 'immediate', 'establishment', 'north_south', 'parliamentary', 'forum', 'allow', 'good', 'relationship', 'understand', 'develop', 'political', 'representative', 'north_south']	101	53320	200705
16505	['support', 'effort', 'develop', 'northern_ireland', 'economy', 'improve', 'cross_border', 'trade', 'implement', 'island', 'spatial', 'plan', 'progress', 'north_south', 'agenda', 'lay', 'national', 'development', 'plan']	101	53320	200705
16506	['welcome', 'major', 'progress', 'make', 'implement', 'patten', 'report', 'ensure', 'new', 'beginning', 'police', 'northern_ireland']	101	53320	200705
16507	['ensure', 'increase', 'structural', 'co_operation', 'new', 'relationship', 'level', 'include', 'level', 'joint', 'training', 'garda_siochana', 'psni']	101	53320	200705
16508	['prioritise', 'police', 'secondment', 'lateral', 'entry', 'provision', 'patten', 'report', 'allow', 'exchange', 'temporary', 'permanent', 'basis', 'member', 'police', 'service']	101	53320	200705
16509	['south', 'memory', 'quite', 'bitter']	606	53320	200705
16510	['task', 'reconciliation']	606	53320	200705
16511	['state', 'found', 'spontaneous', 'insurrection', 'war', 'independence', 'almost', 'immediately', 'civil', 'war']	606	53320	200705
16512	['civil', 'war', 'cost', 'life', 'die', 'war', 'independence', 'irish']	606	53320	200705
16513	['also', 'cost', 'life', 'month', 'die', 'year', 'trouble', 'northern_ireland']	606	53320	200705
16514	['side', 'carry', 'brutal', 'act']	606	53320	200705
16515	['senior', 'figure', 'prominent', 'icon', 'political_partie', 'die', 'hand', 'side']	606	53320	200705
16516	['leave', 'irish', 'society', 'deeply', 'divide', 'generation']	606	53320	200705
16517	['influence', 'politic', 'still', 'evident', 'today']	606	53320	200705
16518	['time', 'recollect', 'reconcile']	601	53320	200705
16519	['put', 'train', 'preparation', 'anniversary', 'easter', 'rise', 'manner', 'honour', 'contribution', 'man', 'woman', 'easter', 'week']	601	53320	200705
16520	['also', 'show', 'respect', 'tradition', 'island']	607	53320	200705
16521	['labour', 'wil', 'ensure', 'connolly', 'socialist', 'outlook', 'place', 'labour', 'irish', 'history', 'fully', 'represent', 'preparation']	601	53320	200705
16522	['part', 'preparation', 'centenary', 'commission', 'preparation', 'definitive', 'list', 'die', 'conflict', 'island', 'period', 'easter', 'end', 'civil', 'war']	601	53320	200705
16523	['list', 'inclusive']	606	53320	200705
16524	['include', 'northerner', 'southerner', 'british', 'irish', 'combatant', 'combatant', 'include', 'description', 'circumstance', 'death']	606	53320	200705
